curve,x,y
all,0.6451219512195122,0.004074505238649606
all,0.6463414634146342,0.004074505238649606
all,0.6475609756097561,0.004074505238649606
all,0.6487804878048781,0.004074505238649606
all,0.65,0.004074505238649606
all,0.651219512195122,0.004074505238649606
all,0.6524390243902439,0.004074505238649606
all,0.6536585365853659,0.004074505238649606
all,0.6548780487804878,0.004074505238649606
all,0.6560975609756098,0.004074505238649606
all,0.6573170731707317,0.004074505238649606
all,0.6585365853658537,0.004074505238649606
all,0.6597560975609756,0.004074505238649606
all,0.6609756097560976,0.004074505238649606
all,0.6621951219512195,0.004074505238649606
all,0.6634146341463415,0.004074505238649606
all,0.6646341463414634,0.004074505238649606
all,0.6658536585365854,0.004074505238649606
all,0.6670731707317074,0.004074505238649606
all,0.6682926829268293,0.004074505238649606
all,0.6695121951219513,0.004074505238649606
all,0.6707317073170732,0.004074505238649606
all,0.6719512195121952,0.004074505238649606
all,0.6731707317073171,0.004074505238649606
all,0.6743902439024391,0.004074505238649606
all,0.675609756097561,0.004074505238649606
all,0.676829268292683,0.004074505238649606
all,0.6780487804878049,0.004074505238649606
all,0.6792682926829269,0.004074505238649606
all,0.6804878048780488,0.004074505238649606
all,0.6817073170731708,0.004074505238649606
all,0.6829268292682927,0.004074505238649606
all,0.6841463414634147,0.004074505238649606
all,0.6853658536585366,0.004074505238649606
all,0.6865853658536586,0.004074505238649606
all,0.6878048780487804,0.004074505238649606
all,0.6890243902439024,0.004074505238649606
all,0.6902439024390243,0.004074505238649606
all,0.6914634146341463,0.004074505238649606
all,0.6926829268292682,0.004074505238649606
all,0.6939024390243902,0.004074505238649606
all,0.6951219512195121,0.004074505238649606
all,0.6963414634146341,0.004074505238649606
all,0.697560975609756,0.004074505238649606
all,0.698780487804878,0.004074505238649606
all,0.7,0.004074505238649606
all,0.7012195121951219,0.004074505238649606
all,0.7024390243902439,0.004074505238649606
all,0.7036585365853658,0.004074505238649606
all,0.7048780487804878,0.004074505238649606
all,0.7060975609756097,0.004074505238649606
all,0.7073170731707317,0.004074505238649606
all,0.7085365853658536,0.004074505238649606
all,0.7097560975609756,0.004074505238649606
all,0.7109756097560975,0.004074505238649606
all,0.7121951219512195,0.004074505238649606
